period_date,organization_id,metric_id,value,unit,method_version,description,status
2025-01-22,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_phone_telehealth,1,count,v1,Daily phone telehealth encounters,prod
2025-01-23,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-01-24,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_phone_telehealth,3,count,v1,Daily phone telehealth encounters,prod
2025-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_phone_telehealth,1,count,v1,Daily phone telehealth encounters,prod
2025-01-29,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-01-31,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_phone_telehealth,1,count,v1,Daily phone telehealth encounters,prod
2025-02-10,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-04-17,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-04-23,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-07-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-07,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-07,d49549fa-5068-4a6e-81fc-eb6c315d2d53,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-13,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-15,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-22,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-26,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-27,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-08-28,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-09-01,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,1,count,v1,Daily phone telehealth encounters,prod
2025-09-02,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-09-03,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-09-03,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2025-09-04,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,encounters_phone_telehealth,0,count,v1,Daily phone telehealth encounters,prod
2024-05-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-05-15,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-05-28,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-05-29,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-05-31,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-06-04,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,6,count,v1,Daily video telehealth encounters,prod
2024-06-11,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-06-12,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-06-16,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-06-21,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-06-25,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-07-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,3,count,v1,Daily video telehealth encounters,prod
2024-08-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-09-05,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-09-24,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-09-25,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,3,count,v1,Daily video telehealth encounters,prod
2024-09-27,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-09-30,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-10-01,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-10-02,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-10-04,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-10-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-10-09,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-10-17,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-11-20,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-11-21,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2024-11-26,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2024-11-27,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2024-12-19,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2025-01-13,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-01-21,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-01-22,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,4,count,v1,Daily video telehealth encounters,prod
2025-01-23,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2025-01-24,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,3,count,v1,Daily video telehealth encounters,prod
2025-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,5,count,v1,Daily video telehealth encounters,prod
2025-01-29,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-01-31,602ec278-054a-473e-a553-957bd5ac8c6f,encounters_video_telehealth,2,count,v1,Daily video telehealth encounters,prod
2025-02-10,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2025-04-17,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-04-23,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-07-08,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-07,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-07,d49549fa-5068-4a6e-81fc-eb6c315d2d53,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-13,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-15,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-22,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-26,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-27,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-08-28,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-09-01,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-09-02,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,1,count,v1,Daily video telehealth encounters,prod
2025-09-03,92dd11a8-2635-476b-a8d0-573cf74d4487,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-09-03,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2025-09-04,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,encounters_video_telehealth,0,count,v1,Daily video telehealth encounters,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,follow_up_completion_rate,0.00000000000000000000,percent,v1,Percentage of 1-month follow-up tasks completed,prod
2026-01-27,96650c26-5273-4b91-a19e-65aa25db7f73,follow_up_completion_rate,0.00000000000000000000,percent,v1,Percentage of 1-month follow-up tasks completed,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,follow_up_completion_rate,0.00000000000000000000,percent,v1,Percentage of 1-month follow-up tasks completed,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,follow_up_completion_rate,1.08695652173913043500,percent,v1,Percentage of 1-month follow-up tasks completed,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,follow_up_tasks_completed,0,count,v1,Completed 1-month follow-up tasks,prod
2026-01-27,96650c26-5273-4b91-a19e-65aa25db7f73,follow_up_tasks_completed,0,count,v1,Completed 1-month follow-up tasks,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,follow_up_tasks_completed,0,count,v1,Completed 1-month follow-up tasks,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,follow_up_tasks_completed,1,count,v1,Completed 1-month follow-up tasks,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,follow_up_tasks_total,5,count,v1,Total 1-month follow-up tasks,prod
2026-01-27,96650c26-5273-4b91-a19e-65aa25db7f73,follow_up_tasks_total,1,count,v1,Total 1-month follow-up tasks,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,follow_up_tasks_total,4,count,v1,Total 1-month follow-up tasks,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,follow_up_tasks_total,92,count,v1,Total 1-month follow-up tasks,prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,gad7_clients_low,0,count,v1,Clients with mild/minimal GAD-7 scores (0-9),prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,gad7_clients_low,1,count,v1,Clients with mild/minimal GAD-7 scores (0-9),prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,gad7_clients_low,30,count,v1,Clients with mild/minimal GAD-7 scores (0-9),prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,gad7_clients_low,0,count,v1,Clients with mild/minimal GAD-7 scores (0-9),prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,gad7_clients_low,0,count,v1,Clients with mild/minimal GAD-7 scores (0-9),prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,gad7_clients_moderate_high,0,count,v1,Clients with moderate GAD-7 scores (10-14),prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,gad7_clients_moderate_high,0,count,v1,Clients with moderate GAD-7 scores (10-14),prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,gad7_clients_moderate_high,44,count,v1,Clients with moderate GAD-7 scores (10-14),prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,gad7_clients_moderate_high,1,count,v1,Clients with moderate GAD-7 scores (10-14),prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,gad7_clients_moderate_high,1,count,v1,Clients with moderate GAD-7 scores (10-14),prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,gad7_clients_severe,6,count,v1,Clients with severe GAD-7 scores (15-21),prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,gad7_clients_severe,0,count,v1,Clients with severe GAD-7 scores (15-21),prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,gad7_clients_severe,22,count,v1,Clients with severe GAD-7 scores (15-21),prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,gad7_clients_severe,0,count,v1,Clients with severe GAD-7 scores (15-21),prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,gad7_clients_severe,0,count,v1,Clients with severe GAD-7 scores (15-21),prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,gad7_percent_moderate_high,0.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring moderate,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,gad7_percent_moderate_high,0.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring moderate,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,gad7_percent_moderate_high,45.83333333333333333300,percent,v1,Percentage of GAD-7 clients scoring moderate,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,gad7_percent_moderate_high,100.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring moderate,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,gad7_percent_moderate_high,100.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring moderate,prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,gad7_percent_severe,100.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring severe,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,gad7_percent_severe,0.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring severe,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,gad7_percent_severe,22.91666666666666666700,percent,v1,Percentage of GAD-7 clients scoring severe,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,gad7_percent_severe,0.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring severe,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,gad7_percent_severe,0.00000000000000000000,percent,v1,Percentage of GAD-7 clients scoring severe,prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,ipc_clients_completed,6,count,v1,Clients who completed all 4 IPC sessions,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,ipc_clients_completed,34,count,v1,Clients who completed all 4 IPC sessions,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,ipc_clients_completed,0,count,v1,Clients who completed all 4 IPC sessions,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,ipc_clients_completed,1,count,v1,Clients who completed all 4 IPC sessions,prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,ipc_clients_started,28,count,v1,Clients who started IPC (completed session 1),prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,ipc_clients_started,142,count,v1,Clients who started IPC (completed session 1),prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,ipc_clients_started,1,count,v1,Clients who started IPC (completed session 1),prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,ipc_clients_started,7,count,v1,Clients who started IPC (completed session 1),prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,ipc_completion_rate,21.42857142857142857100,percent,v1,Percentage of IPC clients who completed all 4 sessions,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,ipc_completion_rate,23.94366197183098591500,percent,v1,Percentage of IPC clients who completed all 4 sessions,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,ipc_completion_rate,0.00000000000000000000,percent,v1,Percentage of IPC clients who completed all 4 sessions,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,ipc_completion_rate,14.28571428571428571400,percent,v1,Percentage of IPC clients who completed all 4 sessions,prod
2026-01-27,602ec278-054a-473e-a553-957bd5ac8c6f,ipc_retention_s1_to_s2,92.85714285714285714300,percent,v1,Percentage of IPC clients who returned for session 2,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,ipc_retention_s1_to_s2,58.45070422535211267600,percent,v1,Percentage of IPC clients who returned for session 2,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,ipc_retention_s1_to_s2,100.00000000000000000000,percent,v1,Percentage of IPC clients who returned for session 2,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,ipc_retention_s1_to_s2,71.42857142857142857100,percent,v1,Percentage of IPC clients who returned for session 2,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,mwtool_clients_with_comorbidity,1,count,v1,Clients with multiple positive mwTool categories,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,mwtool_clients_with_comorbidity,16,count,v1,Clients with multiple positive mwTool categories,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,mwtool_clients_with_comorbidity,0,count,v1,Clients with multiple positive mwTool categories,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,mwtool_clients_with_comorbidity,2,count,v1,Clients with multiple positive mwTool categories,prod
2026-01-27,,mwtool_clients_with_comorbidity,24,count,v1,Clients with multiple positive mwTool categories,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,mwtool_comorbidity_rate,100.00000000000000000000,percent,v1,Percentage of mwTool clients with comorbidities,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,mwtool_comorbidity_rate,80.00000000000000000000,percent,v1,Percentage of mwTool clients with comorbidities,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,mwtool_comorbidity_rate,0.00000000000000000000,percent,v1,Percentage of mwTool clients with comorbidities,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,mwtool_comorbidity_rate,66.66666666666666666700,percent,v1,Percentage of mwTool clients with comorbidities,prod
2026-01-27,,mwtool_comorbidity_rate,96.00000000000000000000,percent,v1,Percentage of mwTool clients with comorbidities,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,mwtool_ipc_conversion_rate,0.00000000000000000000,percent,v1,Percentage of IPC-eligible clients who initiated treatment,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,mwtool_ipc_conversion_rate,85.00000000000000000000,percent,v1,Percentage of IPC-eligible clients who initiated treatment,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,mwtool_ipc_conversion_rate,100.00000000000000000000,percent,v1,Percentage of IPC-eligible clients who initiated treatment,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,mwtool_ipc_conversion_rate,100.00000000000000000000,percent,v1,Percentage of IPC-eligible clients who initiated treatment,prod
2026-01-27,,mwtool_ipc_conversion_rate,0.00000000000000000000,percent,v1,Percentage of IPC-eligible clients who initiated treatment,prod
2026-01-27,60a2706c-ff10-4966-8fc0-54b217490646,mwtool_ipc_eligible_initiated,0,count,v1,Clients eligible for IPC who initiated treatment,prod
2026-01-27,92dd11a8-2635-476b-a8d0-573cf74d4487,mwtool_ipc_eligible_initiated,17,count,v1,Clients eligible for IPC who initiated treatment,prod
2026-01-27,d49549fa-5068-4a6e-81fc-eb6c315d2d53,mwtool_ipc_eligible_initiated,1,count,v1,Clients eligible for IPC who initiated treatment,prod
2026-01-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,mwtool_ipc_eligible_initiated,3,count,v1,Clients eligible for IPC who initiated treatment,prod
